9.979769587516784668e-01,3.679172095871763304e-06,6.201096534729003906e+00,-2.584936857223510742e+00
9.999756813049316406e-01,2.942662433724763105e-07,1.062279129028320312e+01,-4.415275573730468750e+00
9.999586343765258789e-01,9.937497088685631752e-04,1.009185886383056641e+01,1.400600814819335938e+01
9.996610879898071289e-01,2.901360567193478346e-04,7.989327907562255859e+00,2.006334304809570312e+00
9.893390536308288574e-01,1.667615379119524732e-08,4.530448436737060547e+00,1.054560542106628418e+00
9.930938482284545898e-01,6.496347282336500939e-07,4.968401908874511719e+00,6.723961353302001953e+00
9.964883327484130859e-01,9.177285392070189118e-05,5.648149490356445312e+00,-1.076143169403076172e+01
9.948320388793945312e-01,4.567848463921109214e-06,5.260099411010742188e+00,6.575162410736083984e-01
8.286152482032775879e-01,5.837370281369658187e-06,1.575844883918762207e+00,5.461105823516845703e+00
9.507882595062255859e-01,8.178408279491122812e-06,2.961158990859985352e+00,-1.471670866012573242e+00
8.822003006935119629e-01,8.631520498347811099e-10,2.013433694839477539e+00,2.318060696125030518e-01
9.015896320343017578e-01,6.609732736251316965e-06,2.215013027191162109e+00,1.260066628456115723e+00
9.992856383323669434e-01,2.214260632172226906e-03,7.243368148803710938e+00,2.151041746139526367e+00
9.982892870903015137e-01,8.271790575236082077e-04,6.369165420532226562e+00,1.525676608085632324e+00
9.986525177955627441e-01,3.654237298178486526e-05,6.608166694641113281e+00,5.661326646804809570e-01
9.999840259552001953e-01,7.212027441710233688e-03,1.104634094238281250e+01,1.652438163757324219e+01
9.998452663421630859e-01,3.357960376888513565e-04,8.773515701293945312e+00,1.957659482955932617e+00
9.129716157913208008e-01,5.190921910980250686e-06,2.350470542907714844e+00,3.384889066219329834e-01
9.999955892562866211e-01,4.184479166724486277e-06,1.231963825225830078e+01,3.028153896331787109e+00
9.974150657653808594e-01,2.633665280882269144e-04,5.955487251281738281e+00,4.381855010986328125e+00
9.998996257781982422e-01,2.870228374376893044e-03,9.206276893615722656e+00,-2.694735527038574219e+01
9.999862909317016602e-01,1.958947104867547750e-04,1.120137882232666016e+01,-7.220141887664794922e+00
9.669679999351501465e-01,3.391228574400884099e-06,3.376690864562988281e+00,-3.033831596374511719e+00
9.999984502792358398e-01,8.741386700421571732e-04,1.338425350189208984e+01,1.436958408355712891e+01
9.981803894042968750e-01,2.762375224847346544e-04,6.307310104370117188e+00,5.600800037384033203e+00
9.999215602874755859e-01,1.757994480431079865e-02,9.452527999877929688e+00,-1.297359752655029297e+01
9.999984502792358398e-01,7.714016101090237498e-05,1.337886047363281250e+01,3.030946016311645508e+00
9.979773163795471191e-01,8.911659824661910534e-05,6.201319217681884766e+00,7.348908424377441406e+00
9.633569717407226562e-01,7.859454854042269289e-06,3.269201278686523438e+00,4.621879458427429199e-01
8.657606840133666992e-01,6.229935024748556316e-06,1.863984704017639160e+00,5.239679813385009766e+00
9.975659847259521484e-01,1.128222493207431398e-06,6.015781402587890625e+00,1.723914980888366699e+00
9.998558759689331055e-01,1.923215895658358932e-04,8.844637870788574219e+00,1.564401984214782715e+00
9.997474551200866699e-01,1.681862282566726208e-03,8.283686637878417969e+00,1.137505173683166504e+00
9.928069114685058594e-01,1.038204354699701071e-04,4.927421569824218750e+00,1.203128099441528320e+00
9.816147685050964355e-01,5.105703530716709793e-05,3.977654933929443359e+00,7.773996734619140625e+01
9.915558099746704102e-01,5.510600021807476878e-05,4.765793800354003906e+00,-5.089429378509521484e+00
9.673796892166137695e-01,2.085400183204910718e-06,3.389657974243164062e+00,-1.538348436355590820e+00
9.248141646385192871e-01,2.008432238653767854e-05,2.509628772735595703e+00,1.170069575309753418e+00
9.801965355873107910e-01,3.019087853317614645e-05,3.901893138885498047e+00,2.874734687805175781e+01
9.660460948944091797e-01,4.758947458327611457e-09,3.348208665847778320e+00,5.122620463371276855e-01
9.971818923950195312e-01,5.918631359236314893e-06,5.868861198425292969e+00,3.044261217117309570e+00
1.000000000000000000e+00,1.010446837312883872e-09,2.643162727355957031e+01,3.904728174209594727e+00
9.995678067207336426e-01,1.546206884086132050e-03,7.746337890625000000e+00,2.528893852233886719e+01
9.997238516807556152e-01,2.221494447439908981e-03,8.194497108459472656e+00,1.910994338989257812e+01
9.996072649955749512e-01,6.145179213490337133e-05,7.841997146606445312e+00,2.964403152465820312e+00
9.999363422393798828e-01,3.677764470921829343e-05,9.661190986633300781e+00,-3.312157630920410156e+00
9.955246448516845703e-01,2.676793956197798252e-04,5.404665470123291016e+00,1.701513409614562988e+00
9.999382495880126953e-01,5.397020722739398479e-04,9.692904472351074219e+00,4.202614784240722656e+00
9.995978474617004395e-01,8.647069917060434818e-04,7.818140506744384766e+00,2.423307657241821289e+00
9.881703853607177734e-01,2.037301237578503788e-05,4.425245761871337891e+00,1.995749592781066895e+00
9.999983310699462891e-01,8.923499876800633501e-07,1.332391548156738281e+01,1.325218796730041504e+00
9.999592304229736328e-01,3.716642095241695642e-04,1.010689258575439453e+01,9.980899691581726074e-01
9.998651742935180664e-01,3.311653244963963516e-06,8.911286354064941406e+00,3.848224639892578125e+01
9.994200468063354492e-01,1.346689648684673557e-09,7.451943874359130859e+00,4.465611457824707031e+00
9.998211264610290527e-01,4.530168138444423676e-03,8.628341674804687500e+00,5.101371288299560547e+00
9.944167137145996094e-01,4.966055257682455704e-06,5.182387828826904297e+00,1.095375299453735352e+00
9.942633509635925293e-01,2.547971380408853292e-04,5.155136585235595703e+00,-1.982714843750000000e+01
9.921916127204895020e-01,3.372294258952024393e-06,4.844717025756835938e+00,-1.497769951820373535e+00
8.666529059410095215e-01,1.400687051500426605e-05,1.871683120727539062e+00,5.958819985389709473e-01
9.815222024917602539e-01,2.949845838884357363e-05,3.972536563873291016e+00,1.523688602447509766e+01
9.993152618408203125e-01,1.093443370336899534e-05,7.285733222961425781e+00,5.626998543739318848e-01
8.394362926483154297e-01,8.425292435276787728e-06,1.654039859771728516e+00,1.239210963249206543e+00
9.807038307189941406e-01,2.860588938347063959e-05,3.928361892700195312e+00,-4.094434261322021484e+00
9.938647150993347168e-01,2.498701178410556167e-06,5.087552070617675781e+00,1.405339121818542480e+00
9.999747276306152344e-01,2.140900865197181702e-02,1.058506011962890625e+01,3.393477916717529297e+00
9.999372959136962891e-01,3.510799069772474468e-05,9.676688194274902344e+00,-3.524731397628784180e+00
9.981859326362609863e-01,5.875082570128142834e-04,6.310369491577148438e+00,2.107093095779418945e+00
9.307024478912353516e-01,1.583160883456002921e-05,2.597529411315917969e+00,3.125016927719116211e+00
9.991952776908874512e-01,4.107087806914933026e-05,7.124150276184082031e+00,7.975074768066406250e+00
9.999839067459106445e-01,3.971590194851160049e-03,1.103713417053222656e+01,1.777761697769165039e+00
9.999896287918090820e-01,5.443609552457928658e-04,1.147757911682128906e+01,-9.295933723449707031e+00
9.999613761901855469e-01,3.431832883507013321e-03,1.016020584106445312e+01,2.569274902343750000e+01
9.937083721160888672e-01,8.378913662454579026e-06,5.062228679656982422e+00,7.631963491439819336e-01
7.690690159797668457e-01,1.287781401515530888e-06,1.203062057495117188e+00,1.298645883798599243e-01
9.428291320800781250e-01,2.677813881746260449e-06,2.802839994430541992e+00,7.934435606002807617e-01
9.997983574867248535e-01,2.892737276852130890e-03,8.508648872375488281e+00,1.080557703971862793e+00
9.996103644371032715e-01,2.800164744257926941e-03,7.849723339080810547e+00,3.595682859420776367e+00
9.999846220016479492e-01,7.507202326451078989e-07,1.108374309539794922e+01,1.053671717643737793e+00
9.999307394027709961e-01,7.094437722116708755e-03,9.577029228210449219e+00,-1.277159309387207031e+01
9.715511798858642578e-01,4.016852108179591596e-05,3.530788898468017578e+00,-2.202396631240844727e+00
9.507445096969604492e-01,3.435568578424863517e-05,2.960225343704223633e+00,4.499813079833984375e+00
9.939969778060913086e-01,4.428175088833086193e-05,5.109477519989013672e+00,2.366012811660766602e+00
9.999154806137084961e-01,3.318637254778877832e-06,9.377875328063964844e+00,3.148211002349853516e+00
9.995540976524353027e-01,1.438062099623493850e-06,7.715094089508056641e+00,1.622937440872192383e+00
9.965707063674926758e-01,1.491009697929257527e-05,5.671978950500488281e+00,8.576310873031616211e-01
9.950718283653259277e-01,1.814690913306549191e-04,5.307857513427734375e+00,1.444756507873535156e+00
9.925879836082458496e-01,1.926341974467504770e-05,4.897207736968994141e+00,-1.394346923828125000e+03
9.943743944168090820e-01,1.207531677209772170e-04,5.174788475036621094e+00,4.800698757171630859e+00
9.999998807907104492e-01,3.756704700208501890e-06,1.655871009826660156e+01,-2.712792778015136719e+01
9.999063014984130859e-01,1.428360701538622379e-04,9.275977134704589844e+00,1.503634810447692871e+00
9.992484450340270996e-01,3.043382603209465742e-04,7.192625522613525391e+00,8.357101082801818848e-01
9.999939203262329102e-01,1.577910780906677246e-02,1.200772762298583984e+01,-5.227249145507812500e+00
9.993395209312438965e-01,2.785200194921344519e-04,7.321831226348876953e+00,1.489430427551269531e+00
9.998075366020202637e-01,4.502744923229329288e-05,8.555251121520996094e+00,1.323113679885864258e+00
9.588174819946289062e-01,8.768647603574208915e-06,3.147686719894409180e+00,6.231136322021484375e-01
9.999387264251708984e-01,2.024274872383102775e-04,9.699275016784667969e+00,3.148098468780517578e+00
9.994429945945739746e-01,4.140749806538224220e-04,7.492463111877441406e+00,1.152593612670898438e+00
9.367999434471130371e-01,1.099420933314831927e-05,2.696165323257446289e+00,2.889806270599365234e+00
9.961563944816589355e-01,8.569366400479339063e-06,5.557504177093505859e+00,-4.462988281250000000e+01
7.856268882751464844e-01,9.530925126455258578e-06,1.298763871192932129e+00,-1.898669123649597168e+00
9.998056292533874512e-01,3.284088743384927511e-04,8.545550346374511719e+00,2.062653303146362305e+00
1.000000000000000000e+00,1.645709122363031573e-14,2.192149925231933594e+01,4.030994415283203125e+00
9.996201992034912109e-01,6.966357091187092010e-07,7.875534534454345703e+00,1.186410140991210938e+01
9.268973469734191895e-01,6.919694897078443319e-06,2.539977312088012695e+00,1.779814124107360840e+00
7.271155714988708496e-01,4.255394287611125037e-06,9.800371527671813965e-01,-2.467791557312011719e+00
9.999902248382568359e-01,7.229275256395339966e-02,1.153754901885986328e+01,1.671712517738342285e+00
9.801397919654846191e-01,4.355185228632763028e-05,3.898977994918823242e+00,4.092329502105712891e+00
9.956491589546203613e-01,1.045269455062225461e-04,5.433023452758789062e+00,-1.259801197052001953e+01
9.999984502792358398e-01,2.731437236070632935e-02,1.337851428985595703e+01,5.795600414276123047e+00
9.862146973609924316e-01,1.306551257584942505e-05,4.270269870758056641e+00,-1.647039771080017090e+00
9.960873126983642578e-01,2.110383320541586727e-05,5.539618015289306641e+00,1.277861356735229492e+00
9.999977350234985352e-01,1.788668450899422169e-04,1.300244522094726562e+01,1.754305267333984375e+01
6.960495114326477051e-01,3.064425072807352990e-06,8.285560607910156250e-01,-2.398879081010818481e-01
9.999818801879882812e-01,1.671098143560811877e-04,1.091596889495849609e+01,2.739527225494384766e+00
9.976715445518493652e-01,1.993965724977897480e-06,6.060218811035156250e+00,1.712078690528869629e+00
7.642041444778442383e-01,6.738487172697205096e-07,1.175868391990661621e+00,-2.542191743850708008e-01
2.679154276847839355e-01,4.127028603306825971e-07,-1.005224704742431641e+00,-2.040999680757522583e-01
9.857388734817504883e-01,8.249242000601952896e-08,4.235850811004638672e+00,1.083268165588378906e+01
9.999995231628417969e-01,4.053579643368721008e-03,1.463675212860107422e+01,-5.891221523284912109e+00
9.954849481582641602e-01,3.300732932984828949e-04,5.395802497863769531e+00,6.239016532897949219e+00
9.659028053283691406e-01,3.235822441638447344e-05,3.343849658966064453e+00,8.216263055801391602e-01
9.999047517776489258e-01,4.321406595408916473e-03,9.259206771850585938e+00,2.466009616851806641e+00
9.938264489173889160e-01,2.931696144514717162e-05,5.081299781799316406e+00,2.092574357986450195e+00
8.676175475120544434e-01,5.175797014089766890e-06,1.880055785179138184e+00,-5.216556072235107422e+00
9.896243214607238770e-01,3.378700421308167279e-05,4.557863712310791016e+00,-3.160173892974853516e+00
9.954348206520080566e-01,1.981334353331476450e-04,5.384737014770507812e+00,-3.397742509841918945e+00
9.999749660491943359e-01,3.081035174545831978e-05,1.059494400024414062e+01,9.856998920440673828e-01
9.930106997489929199e-01,2.871204196708276868e-05,4.956358909606933594e+00,1.115948319435119629e+00
9.961493015289306641e-01,1.746232555888127536e-05,5.555634021759033203e+00,-4.468976593017578125e+01
9.978455305099487305e-01,5.933355423621833324e-04,6.138072967529296875e+00,-4.229966640472412109e+00
9.981989264488220215e-01,5.061826668679714203e-04,6.317559719085693359e+00,2.044461727142333984e+00
9.994352459907531738e-01,1.373690087348222733e-03,7.478491306304931641e+00,-1.194228744506835938e+01
9.493179321289062500e-01,8.572987098887097090e-06,2.930170774459838867e+00,3.154101073741912842e-01
9.859102964401245117e-01,2.691116060304921120e-05,4.248124599456787109e+00,-2.036020994186401367e+00
9.994429945945739746e-01,2.889651841542217880e-05,7.492466449737548828e+00,3.395719528198242188e+00
9.997892975807189941e-01,5.525525921257212758e-05,8.464699745178222656e+00,1.626387834548950195e+00
1.000000000000000000e+00,5.537854690373933408e-07,1.666742897033691406e+01,2.416160106658935547e+00
9.955241680145263672e-01,1.309575018240138888e-04,5.404561996459960938e+00,-1.425087890625000000e+03
9.994642138481140137e-01,2.482743411746923812e-06,7.531145572662353516e+00,1.757553815841674805e+00
9.934104084968566895e-01,4.231495438489218941e-07,5.015647411346435547e+00,-5.493467807769775391e+00
9.995400905609130859e-01,2.072508446872234344e-03,7.684017658233642578e+00,-5.855488586425781250e+01
8.631188273429870605e-01,7.751484190521296114e-06,1.841439366340637207e+00,-1.238633871078491211e+00
9.999768733978271484e-01,6.415593437850475311e-03,1.067416381835937500e+01,2.857122898101806641e+00
9.999047517776489258e-01,9.160293266177177429e-03,9.258626937866210938e+00,2.399863243103027344e+00
9.942392110824584961e-01,3.093289851676672697e-04,5.150904655456542969e+00,1.438768744468688965e+00
9.991691112518310547e-01,1.295141260015952867e-06,7.092101097106933594e+00,-5.465337753295898438e+00
9.999058246612548828e-01,1.360020542051643133e-05,9.270671844482421875e+00,2.671232032775878906e+01
9.994174242019653320e-01,1.639463298488408327e-04,7.447395801544189453e+00,2.829271316528320312e+00
9.907832145690917969e-01,8.481498662149533629e-05,4.677471160888671875e+00,-3.221071958541870117e+00
8.727249503135681152e-01,3.901187938026851043e-06,1.925270438194274902e+00,5.362215638160705566e-01
9.979767203330993652e-01,1.203959527629194781e-06,6.201014995574951172e+00,-2.457849264144897461e+00
9.891371130943298340e-01,3.394811574253253639e-05,4.511480808258056641e+00,-3.265796899795532227e+00
9.810094833374023438e-01,4.406474181450903416e-05,3.944644451141357422e+00,1.078122138977050781e+00
9.434553980827331543e-01,4.387368608149699867e-05,2.814519882202148438e+00,-1.267913532257080078e+01
9.955117106437683105e-01,2.490637598384637386e-05,5.401780605316162109e+00,3.761941194534301758e+00
9.999411106109619141e-01,5.786952897324226797e-05,9.738981246948242188e+00,2.012513160705566406e+00
9.923658967018127441e-01,9.531698015052825212e-05,4.867466926574707031e+00,1.508094787597656250e+00
9.195451140403747559e-01,5.053863105786149390e-07,2.436181306838989258e+00,6.608768701553344727e-01
9.988898634910583496e-01,3.769402974285185337e-04,6.802178859710693359e+00,7.411347866058349609e+00
9.996647834777832031e-01,4.575874190777540207e-04,8.000502586364746094e+00,2.644168376922607422e+00
4.025493264198303223e-01,6.582147875633381773e-07,-3.948541283607482910e-01,1.716143935918807983e-01
9.996384382247924805e-01,1.124314894695999101e-05,7.924681186676025391e+00,3.862405061721801758e+00
9.999632835388183594e-01,1.486561610363423824e-03,1.021258640289306641e+01,-2.558923244476318359e+00
9.998244643211364746e-01,2.915206714533269405e-04,8.647067070007324219e+00,1.368615746498107910e+00
9.283233284950256348e-01,1.717324266792275012e-05,2.561213970184326172e+00,6.707238554954528809e-01
9.951902627944946289e-01,3.433124511502683163e-04,5.332291126251220703e+00,-1.153915649414062500e+03
9.979922771453857422e-01,5.259486497379839420e-04,6.208726882934570312e+00,-9.954426765441894531e+00
9.573749303817749023e-01,1.199490725412033498e-05,3.111752986907958984e+00,-1.222638726234436035e+00
9.965807795524597168e-01,1.823960337787866592e-05,5.674914836883544922e+00,2.262093067169189453e+00
5.925776958465576172e-01,4.496635597206477541e-07,3.746318519115447998e-01,4.812389373779296875e+00
9.865624308586120605e-01,7.884118531364947557e-05,4.296173095703125000e+00,1.232691764831542969e+00
9.915977716445922852e-01,7.162392900994518641e-10,4.770828247070312500e+00,-2.835323572158813477e+00
9.999970197677612305e-01,2.614833414554595947e-03,1.270868873596191406e+01,6.906052112579345703e+00
9.063272476196289062e-01,7.268898116308264434e-06,2.269593000411987305e+00,-1.314689874649047852e+00
9.999859333038330078e-01,3.431509685469791293e-05,1.117592239379882812e+01,1.411286592483520508e+00
9.999287128448486328e-01,1.299574614677112550e-05,9.548730850219726562e+00,2.991374254226684570e+00
9.985108971595764160e-01,2.165461773984134197e-04,6.508067607879638672e+00,1.813679814338684082e+00
9.664769172668457031e-01,2.458077005940140225e-06,3.361423969268798828e+00,1.120123863220214844e+00
8.532702326774597168e-01,2.810527576002641581e-06,1.760484099388122559e+00,7.237276434898376465e-01
9.956690073013305664e-01,8.221364987548440695e-05,5.437628746032714844e+00,3.435446500778198242e+00
9.930088520050048828e-01,5.164123649592511356e-05,4.956094741821289062e+00,2.685194253921508789e+00
1.000000000000000000e+00,4.664392396807670593e-02,2.153199958801269531e+01,4.618517875671386719e+00
4.990639388561248779e-01,7.242470587698335294e-07,-3.744081128388643265e-03,3.833174938336014748e-03
9.995081424713134766e-01,2.485385948602925055e-06,7.616754531860351562e+00,2.493885993957519531e+00
9.999754428863525391e-01,1.871527172625064850e-03,1.061529350280761719e+01,3.514123201370239258e+00
9.979913234710693359e-01,1.416888117091730237e-04,6.208250045776367188e+00,1.910105228424072266e+00
9.649139642715454102e-01,4.424402504810132086e-05,3.314235925674438477e+00,5.947369933128356934e-01
9.989222288131713867e-01,2.066540182568132877e-04,6.831762313842773438e+00,1.551370620727539062e+00
9.997012019157409668e-01,1.237072046933462843e-05,8.115454673767089844e+00,7.823614478111267090e-01
9.969334602355957031e-01,1.392062695231288671e-04,5.784138202667236328e+00,2.726155519485473633e+00
9.960879087448120117e-01,1.695727041806094348e-05,5.539751529693603516e+00,9.262232780456542969e-01
9.997587800025939941e-01,1.904927543364465237e-03,8.329702377319335938e+00,5.514363288879394531e+00
9.992570281028747559e-01,3.954751009587198496e-04,7.204195022583007812e+00,7.167717742919921875e+01
9.905293583869934082e-01,1.384343340760096908e-04,4.650040626525878906e+00,9.383202362060546875e+01
9.907386302947998047e-01,8.401029481319710612e-05,4.672600269317626953e+00,1.220084786415100098e+00
9.999978542327880859e-01,8.371640741825103760e-02,1.306213569641113281e+01,2.777530670166015625e+00
9.987117052078247070e-01,2.232551477021615938e-09,6.653119087219238281e+00,-2.935917377471923828e+00
9.993659853935241699e-01,6.759718526154756546e-04,7.362848281860351562e+00,-5.988846778869628906e+00
9.999259710311889648e-01,4.564116708934307098e-03,9.510443687438964844e+00,4.382792949676513672e+00
3.311939835548400879e-01,5.753075171810451138e-08,-7.027896642684936523e-01,-1.876041591167449951e-01
9.688725471496582031e-01,1.607305603101849556e-05,3.438041210174560547e+00,5.983637571334838867e-01
9.547547698020935059e-01,4.837739652430173010e-06,3.049356937408447266e+00,-1.214790439605712891e+01
9.946468472480773926e-01,1.995283819269388914e-04,5.224699974060058594e+00,1.832104682922363281e+00
9.627015590667724609e-01,3.471287755019147880e-07,3.250794172286987305e+00,4.486943185329437256e-01
9.991623163223266602e-01,1.625119766686111689e-04,7.084000587463378906e+00,2.326460361480712891e+00
9.799181818962097168e-01,1.346486442344030365e-05,3.887650728225708008e+00,6.624637842178344727e-01
9.999996423721313477e-01,1.471061538904905319e-02,1.487040328979492188e+01,-3.162645721435546875e+01
9.455531239509582520e-01,1.655268533795606345e-05,2.854544639587402344e+00,6.658723354339599609e-01
9.998592138290405273e-01,2.371351911278907210e-06,8.867900848388671875e+00,6.042462587356567383e-01
9.999612569808959961e-01,3.784970380365848541e-03,1.015989112854003906e+01,2.857960224151611328e+00
9.995658993721008301e-01,3.482852844172157347e-05,7.741752624511718750e+00,7.821857929229736328e-01
1.000000000000000000e+00,2.661304606590420008e-04,1.919639968872070312e+01,2.803568840026855469e+00
9.961454868316650391e-01,4.484177406993694603e-05,5.554646015167236328e+00,3.919165372848510742e+00
9.998012185096740723e-01,5.995500396238639951e-05,8.523146629333496094e+00,-2.699585437774658203e+00
9.976534247398376465e-01,2.109427583718570531e-07,6.052458286285400391e+00,7.543698549270629883e-01
9.999431371688842773e-01,4.661316052079200745e-05,9.775513648986816406e+00,3.487509727478027344e+00
9.995611310005187988e-01,7.106545963324606419e-04,7.730962276458740234e+00,3.900029659271240234e+00
9.999973773956298828e-01,1.431659620720893145e-05,1.282983493804931641e+01,1.924834489822387695e+00
9.001880884170532227e-01,3.435902499404619448e-06,2.199316263198852539e+00,5.012918710708618164e-01
9.991801381111145020e-01,3.603309778554830700e-06,7.105620384216308594e+00,-1.727542161941528320e+00
9.996956586837768555e-01,4.674886895372765139e-06,8.096889495849609375e+00,1.083972215652465820e+00
9.794475436210632324e-01,4.546386207948671654e-06,3.864007472991943359e+00,8.617948532104492188e+00
9.997454285621643066e-01,2.158502815291285515e-03,8.275742530822753906e+00,1.344132304191589355e+00
9.999942779541015625e-01,1.588187501511129085e-06,1.206264781951904297e+01,-6.566452503204345703e+00
9.990026354789733887e-01,2.677081793081015348e-04,6.909379959106445312e+00,-3.560124874114990234e+00
9.999684095382690430e-01,6.602043413295177743e-06,1.036305999755859375e+01,-4.978332042694091797e+00
9.949329495429992676e-01,1.939625362865626812e-04,5.279913425445556641e+00,5.960127830505371094e+00
